invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz
726,76,5093,5293,265879,727.0,8.055555555555555,2258110488,0.063623,8247.0,68,18.0,1,265879.0,1558558119.399998,68.0
727,6923,1499,2537,431004,151.0,12.5,803140069,0.10679,4604.0,68,0.0,0,431004.0,803140069.0,68.0
728,3296,4718,965,240321,464.0,2.057777777777778,508478064,0.084156,3839.0,926,30.0,1,240321.0,508478064.0,161.09999999999945
729,8029,3658,4295,1060598,309.0,23.384615384615383,111402217,0.092504,7890.0,7,-4.0,0,1060598.0,111402217.0,7.0
730,7407,1152,5150,50000000,0.0,80.0,800000000,0.0,10553.0,1,0.0,0,43578160.04999998,800000000.0,1.0
731,3524,2318,4584,5509700,1.0,80.0,126837548,0.064131,9401.0,12,-7.0,0,5509700.0,126837548.0,12.0
732,8935,2862,5234,94160114,164.0,32.2,94160114,0.348465,9322.0,7,78.0,1,43578160.04999998,94160114.0,7.0
733,1708,3331,811,72471,350.0,4.375,812856811,0.163348,4215.0,15,-8.0,0,72471.0,812856811.0,15.0
734,690,1558,729,993174,423.0,46.888888888888886,218375182,0.040393,4549.0,6,-17.0,0,993174.0,218375182.0,6.0
735,6520,3213,2200,29097166,641.0,10.174603174603174,1676145030,0.048737,5513.0,6,-3.0,0,29097166.0,1558558119.399998,6.0
736,16807,902,2286,1735972,164.0,27.166666666666668,25181940,0.121381,5582.0,16,3.0,1,1735972.0,25181940.0,16.0
737,12855,4456,4551,561085,1691.0,13.504,93755964,0.012374,10409.0,55,0.0,0,561085.0,93755964.0,55.0
738,11891,930,613,19576790,603.0,16.135135135135137,1822843628,0.34642,5178.0,93,0.0,0,19576790.0,1558558119.399998,93.0
739,11699,3722,639,3570000,242.0,18.53846153846154,11781000,0.029694,5077.0,5,333.0,1,3570000.0,11781000.0,5.0
740,18288,1724,4751,9340584,125.0,20.666666666666668,9340584,0.041151,10737.0,22,7.0,1,9340584.0,9340584.0,22.0
741,6936,1412,385,8956975,379.0,42.11111111111112,44186277,0.045156,10546.0,4,-14.0,0,8956975.0,44186277.0,4.0
742,15299,2193,4414,1582700,363.0,12.517241379310343,66799029,0.021788,7711.0,26,-6.0,0,1582700.0,66799029.0,26.0
743,4315,3658,4693,10690380,340.0,42.375,105969261,0.099645,11953.0,8,1.0,1,10690380.0,105969261.0,8.0
744,3086,656,811,4174829,539.0,9.36842105263158,195183371,0.420363,4248.0,29,-4.0,0,4174829.0,195183371.0,29.0
745,13668,1061,4143,3808000,73.0,72.0,205232755,0.201087,365.0,77,20.0,1,3808000.0,205232755.0,77.0
746,2798,725,5238,214612415,34.0,17.0,214612415,0.280343,9176.0,10,8.0,1,43578160.04999998,214612415.0,10.0
747,8613,2605,4557,11899988,392.0,24.4375,327086022,0.058781,10130.0,16,-12.0,0,11899988.0,327086022.0,16.0
748,3229,2313,5272,2000093,705.0,13.823529411764708,181182692,0.0,8693.0,5,0.0,0,2000093.0,181182692.0,5.0
749,12524,2295,4900,684250,328.0,9.11111111111111,89611998,0.049289,10636.0,5,4.0,1,684250.0,89611998.0,5.0
750,6323,3132,5015,1176910,463.0,1.961864406779661,1262943618,0.053451,2549.0,670,0.0,0,1176910.0,1262943618.0,161.09999999999945
751,826,3691,4878,161792,110.0,13.625,55410856,0.078287,10427.0,9,-2.0,0,161792.0,55410856.0,9.0
752,7999,1434,431,8134849,137.0,68.0,42707045,0.050415,10563.0,17,-4.0,0,8134849.0,42707045.0,17.0
753,19679,4855,3289,3590599,498.0,22.63636363636364,1016585110,0.289241,1130.0,28,-24.0,0,3590599.0,1016585110.0,28.0
754,11545,5354,5234,17106250,4.0,80.0,17106250,0.0,9369.0,7,0.0,0,17106250.0,17106250.0,7.0
755,17563,4574,3459,8996400,1.0,80.0,174368057,0.996727,938.0,62,2.0,1,8996400.0,174368057.0,62.0
756,851,2206,4760,297476,624.0,5.191666666666666,255618738,0.131017,10428.0,9,0.0,0,297476.0,255618738.0,9.0
757,17685,4209,710,743750,66.0,2.357142857142857,67911363,0.107392,4929.0,62,2.0,1,743750.0,67911363.0,62.0
758,14356,3339,5181,14026050,457.0,21.714285714285715,23246450,0.001606,10246.0,21,10.0,1,14026050.0,23246450.0,21.0
759,15257,2823,852,3510500,4.0,80.0,3510500,0.0,4315.0,7,10.0,1,3510500.0,3510500.0,7.0
760,5789,770,4442,122112101,68.0,17.0,122112101,0.080139,7149.0,9,22.0,1,43578160.04999998,122112101.0,9.0
761,3090,2472,5073,779450,45.0,11.25,26205771,0.051378,10472.0,13,-30.0,0,779450.0,26205771.0,13.0
762,13216,2325,3044,3220370,542.0,8.587301587301587,445201411,0.114684,5272.0,14,18.0,1,3220370.0,445201411.0,14.0
763,7489,1845,1990,21350000,98.0,32.333333333333336,52933664,0.38976,2057.0,121,3.0,1,21350000.0,52933664.0,121.0
764,10968,2307,4904,260277,692.0,7.75,167456366,0.048115,10622.0,2,-2.0,0,260277.0,167456366.0,2.0
765,10305,1993,4856,3129581,246.0,35.142857142857146,99821197,0.014663,10602.0,8,34.0,1,3129581.0,99821197.0,8.0
766,10927,3355,613,59133173,553.0,15.852941176470589,2062370058,0.185686,5173.0,2,31.0,1,43578160.04999998,1558558119.399998,2.0
767,13345,4235,3277,2126800,151.0,25.0,12093900,0.0,1012.0,11,103.0,1,2126800.0,12093900.0,11.0
768,15554,903,723,485934,191.0,23.875,2283259,0.048803,4823.0,163,4.0,1,485934.0,2283259.0,161.09999999999945
769,7800,5267,5104,1909950,611.0,121.8,101277267,0.101422,10562.0,784,48.0,1,1909950.0,101277267.0,161.09999999999945
770,1519,2754,1864,2103995,61.0,30.0,113749787,0.119291,5599.0,10,-15.0,0,2103995.0,113749787.0,10.0
771,3129,146,4704,130900,309.0,10.285714285714286,6477408,0.040017,10581.0,23,59.0,1,130900.0,6477408.0,23.0
772,14855,3009,2004,2197323,3.0,80.0,10452474,0.061357,2142.0,7,18.0,1,2197323.0,10452474.0,7.0
773,6116,2287,4773,956879,770.0,10.465753424657532,129130708,0.046911,10545.0,11,-12.0,0,956879.0,129130708.0,11.0
774,11448,3322,649,6653942,59.0,14.75,13436942,0.234697,5068.0,3,-12.0,0,6653942.0,13436942.0,3.0
775,13613,191,4693,2703680,636.0,12.470588235294118,166417020,0.072764,12105.0,3,1.0,1,2703680.0,166417020.0,3.0
776,7851,3906,1747,21420000,8.0,80.0,32365439,0.034893,1813.0,6,52.0,1,21420000.0,32365439.0,6.0
777,11655,2318,5325,23800000,69.0,22.33333333333333,397968439,0.075904,7835.0,13,40.0,1,23800000.0,397968439.0,13.0
778,1688,936,1255,952000,79.0,9.875,52441148,0.286739,5945.0,7,42.0,1,952000.0,52441148.0,7.0
779,12701,359,4693,29304688,378.0,19.789473684210527,481400201,0.076671,12093.0,8,-5.0,0,29304688.0,481400201.0,8.0
780,19596,3372,718,4760000,268.0,44.333333333333336,96727950,0.180545,4935.0,7,0.0,0,4760000.0,96727950.0,7.0
781,15863,1522,5015,345100,1450.0,5.918367346938775,656765760,0.035782,2690.0,23,0.0,0,345100.0,656765760.0,23.0
782,10832,3102,4715,1510907,470.0,20.347826086956523,20564753,0.117741,10612.0,81,-5.0,0,1510907.0,20564753.0,81.0
783,2619,5093,4760,6318072,779.0,7.627450980392157,2652405452,0.061343,10464.0,70,0.0,0,6318072.0,1558558119.399998,70.0
784,17576,2496,5448,2380000,654.0,21.466666666666665,173390791,0.038944,6198.0,28,-7.0,0,2380000.0,173390791.0,28.0
785,2,576,1255,1844500,207.0,31.0,7104300,0.0,5914.0,2,17.0,1,1844500.0,7104300.0,2.0
786,17827,3493,4551,147828989,484.0,15.8,6468933593,0.806086,10502.0,6,-9.0,0,43578160.04999998,1558558119.399998,6.0
787,14759,3839,964,2726298,14.0,80.0,2726298,0.01272,4035.0,11,82.0,1,2726298.0,2726298.0,11.0
788,4963,1887,4835,50935969,50.0,2.631578947368421,1266877004,0.049456,10511.0,21,0.0,0,43578160.04999998,1266877004.0,21.0
789,7173,989,3044,2414769,810.0,13.21311475409836,89558779,0.072186,5178.0,33,-1.0,0,2414769.0,89558779.0,33.0
790,4750,3938,5390,17969000,52.0,26.0,138356244,0.059779,6727.0,11,-21.0,0,17969000.0,138356244.0,11.0
791,18530,3493,4693,48641693,490.0,14.787878787878787,6581027257,0.79782,12197.0,6,0.0,0,43578160.04999998,1558558119.399998,6.0
792,1722,813,4557,1509253,641.0,4.60431654676259,1569342766,0.165342,10000.0,126,-2.0,0,1509253.0,1558558119.399998,126.0
793,11209,2820,2115,8841700,7.0,80.0,62331010,0.049193,2113.0,102,40.0,1,8841700.0,62331010.0,102.0
794,17609,2756,4904,157080,765.0,4.5,466910183,0.025076,10722.0,9,-7.0,0,157080.0,466910183.0,9.0
795,7857,671,5394,9090477,531.0,30.352941176470587,194573059,0.129408,6765.0,21,-4.0,0,9090477.0,194573059.0,21.0
796,2055,3426,653,201515,245.0,23.8,18124399,0.351595,4844.0,12,-22.0,0,201515.0,18124399.0,12.0
797,17016,130,1462,18882920,424.0,30.285714285714285,140321825,0.0,3053.0,2,255.0,1,18882920.0,140321825.0,2.0
798,15672,1902,4917,3718750,119.0,29.5,233859505,0.051455,10682.0,18,10.0,1,3718750.0,233859505.0,18.0
799,224,2331,3963,1793184,725.0,11.693548387096774,15144613,0.135052,8128.0,5,-9.0,0,1793184.0,15144613.0,5.0
800,15896,3700,396,4357496,292.0,34.875,7427696,0.145571,10700.0,28,-14.0,0,4357496.0,7427696.0,28.0
801,10751,785,740,4581500,333.0,39.71428571428572,4581500,0.0,4662.0,8,27.0,1,4581500.0,4581500.0,8.0
802,14096,4623,371,244545,371.0,362.0,8461376,0.205951,10668.0,8,-38.0,0,244545.0,8461376.0,8.0
803,2174,2729,5015,2440988,430.0,14.333333333333334,41480429,0.051335,2462.0,3,-12.0,0,2440988.0,41480429.0,3.0
804,8241,2728,3323,9736000,407.0,40.4,67400000,0.125899,902.0,19,25.0,1,9736000.0,67400000.0,19.0
805,5440,5033,3044,19278000,167.0,11.066666666666666,142166117,0.077964,5146.0,15,-16.0,0,19278000.0,142166117.0,15.0
806,14635,2249,1087,1048747,28.0,2.0,31497707,0.058033,3717.0,48,10.0,1,1048747.0,31497707.0,48.0
807,3015,3243,4715,3498451,675.0,9.507042253521126,181417538,0.196388,10471.0,18,-27.0,0,3498451.0,181417538.0,18.0
808,11064,1773,1498,185382,24.0,12.0,66419361,0.090829,2733.0,27,13.0,1,185382.0,66419361.0,27.0
809,11687,3919,3435,10204250,187.0,93.0,49504000,0.069906,797.0,7,61.0,1,10204250.0,49504000.0,7.0
810,567,3241,4696,1925909,473.0,17.40740740740741,430857935,0.079702,10419.0,17,-25.0,0,1925909.0,430857935.0,17.0
811,19096,3533,811,731850,248.0,34.857142857142854,5246710,0.019729,4526.0,14,-10.0,0,731850.0,5246710.0,14.0
812,832,3819,4560,2081627,181.0,28.83333333333333,2081627,0.020791,9884.0,47,2.0,1,2081627.0,2081627.0,47.0
813,16183,2617,5015,2462765,154.0,2.081081081081081,93241964,0.030325,2696.0,1,0.0,0,2462765.0,93241964.0,1.0
814,18649,69,5405,749700,485.0,12.435897435897436,1845753,0.027706,6753.0,1,-21.0,0,749700.0,1845753.0,1.0
815,9366,2877,4824,5369875,30.0,20.0,8591800,0.014396,10584.0,2,-51.0,0,5369875.0,8591800.0,2.0
816,17490,2647,5339,819837,150.0,29.4,819837,0.127735,7811.0,11,5.0,1,819837.0,819837.0,11.0
817,13500,3253,5099,2023000,176.0,3.203703703703704,247744896,0.136412,10654.0,48,38.0,1,2023000.0,247744896.0,48.0
818,5764,4118,5160,3023790,188.0,11.75,59754660,0.021768,10526.0,2,-11.0,0,3023790.0,59754660.0,2.0
819,4317,3157,613,8330000,338.0,12.846153846153848,14589400,0.083764,5050.0,67,0.0,0,8330000.0,14589400.0,67.0
820,2585,4418,5004,1303050,0.0,80.0,22538481,0.0,10463.0,1,0.0,0,1303050.0,22538481.0,1.0
821,18347,3691,4606,2821365,289.0,9.32258064516129,453076593,0.067929,9318.0,10,-17.0,0,2821365.0,453076593.0,10.0
822,15532,4025,3964,22978900,13.0,11.0,22978900,0.111887,8409.0,10,15.0,1,22978900.0,22978900.0,10.0
823,18858,3028,4904,833000,739.0,5.068965517241379,311778117,0.142476,10752.0,30,0.0,0,833000.0,311778117.0,30.0
824,13265,595,4904,4669560,46.0,22.5,55675724,0.0,10647.0,1,0.0,0,4669560.0,55675724.0,1.0
825,16050,200,5421,1618400,884.0,13.78125,30003439,0.074194,6505.0,16,-1.0,0,1618400.0,30003439.0,16.0
826,10404,4489,5106,11058900,680.0,10.149253731343284,485597584,0.049782,10603.0,41,143.0,1,11058900.0,485597584.0,41.0
827,4604,1955,2424,12217168,163.0,22.142857142857142,12217168,0.057721,1568.0,42,-20.0,0,12217168.0,12217168.0,42.0
828,13988,3010,4856,1581036,403.0,33.25,309669829,0.143337,10661.0,13,-6.0,0,1581036.0,309669829.0,13.0
829,1882,5191,2333,24273585,0.0,80.0,3047064013,0.0,1609.0,40,0.0,0,24273585.0,1558558119.399998,40.0
830,9322,3558,4904,3748500,694.0,10.191176470588236,313716943,0.041317,10588.0,22,-2.0,0,3748500.0,313716943.0,22.0
831,16739,1579,4760,763693,1753.0,3.3589251439539347,388064459,0.164098,10713.0,138,2.0,1,763693.0,388064459.0,138.0
832,17110,4418,5004,2374050,188.0,8.857142857142858,166573701,0.161016,10715.0,14,-21.0,0,2374050.0,166573701.0,14.0
833,13727,5200,5293,30294324,1280.0,12.828282828282829,10015238399,0.095478,8517.0,17780,10.0,1,30294324.0,1558558119.399998,161.09999999999945
834,4219,2908,4824,10737178,206.0,34.166666666666664,21498448,0.0,10499.0,2,436.0,1,10737178.0,21498448.0,2.0
835,15113,2297,1415,61355123,268.0,9.571428571428571,559896503,0.026874,3089.0,19,16.0,1,43578160.04999998,559896503.0,19.0
836,18344,4766,2462,24523758,649.0,15.023255813953488,366508968,0.09736,1757.0,627,8.0,1,24523758.0,366508968.0,161.09999999999945
837,19429,2658,705,4188800,3.0,2.0,4188800,0.099414,4973.0,17,-5.0,0,4188800.0,4188800.0,17.0
838,17477,4769,4782,61774994,184.0,3.066666666666667,61774994,0.003002,10717.0,2440,0.0,0,43578160.04999998,61774994.0,161.09999999999945
839,15693,3515,4693,1166200,423.0,17.458333333333332,618912820,0.001295,12138.0,3,-5.0,0,1166200.0,618912820.0,3.0
840,2615,2330,4824,2286476,123.0,16.857142857142858,4425532,0.034369,10468.0,9,28.0,1,2286476.0,4425532.0,9.0
841,9765,4848,5262,4529319,679.0,19.085714285714285,266626315,0.058539,8995.0,9185,-32.0,0,4529319.0,266626315.0,161.09999999999945
842,8989,1002,4900,29192485,255.0,13.421052631578949,74063419,0.0,10580.0,2,25.0,1,29192485.0,74063419.0,2.0
843,5648,3132,5015,5747700,448.0,1.9393939393939397,1232168304,0.052687,2534.0,710,0.0,0,5747700.0,1232168304.0,161.09999999999945
844,19457,3040,5204,5577435,357.0,15.26086956521739,21583161,0.217375,10038.0,9,-9.0,0,5577435.0,21583161.0,9.0
845,1298,2500,849,1998724,70.0,19.33333333333333,79501841,0.090167,4086.0,27,14.0,1,1998724.0,79501841.0,27.0
846,10830,1987,1734,15916250,536.0,13.743589743589745,69910061,0.0134,5835.0,46,11.0,1,15916250.0,69910061.0,46.0
847,13270,3887,286,29066940,101.0,16.833333333333332,102487501,0.343931,8010.0,53,10.0,1,29066940.0,102487501.0,53.0
848,12272,2341,4271,68644161,127.0,28.0,3405696517,0.045816,365.0,260,12.0,1,43578160.04999998,1558558119.399998,161.09999999999945
849,15990,4438,858,4533669,153.0,15.2,4533669,0.005748,4298.0,11,-10.0,0,4533669.0,4533669.0,11.0
850,19610,3560,5015,73185,630.0,3.073170731707317,1311791219,0.027876,2773.0,1,0.0,0,73185.0,1311791219.0,1.0
851,3108,3902,1607,76911305,299.0,6.145833333333333,361047047,0.174582,2531.0,13,52.0,1,43578160.04999998,361047047.0,13.0
852,16264,3560,5015,4879000,554.0,3.6447368421052633,1115160277,0.028983,2697.0,1,0.0,0,4879000.0,1115160277.0,1.0
853,6415,813,4557,3877803,736.0,4.515337423312883,2291501795,0.148321,10095.0,139,-7.0,0,3877803.0,1558558119.399998,139.0
854,13006,3610,4894,2332400,482.0,10.23404255319149,102692062,0.036801,10644.0,25,-6.0,0,2332400.0,102692062.0,25.0
855,14201,2900,4589,7473200,610.0,152.5,121173200,0.203199,9529.0,9,9.0,1,7473200.0,121173200.0,9.0
856,12295,1405,5160,1414434,819.0,14.607142857142858,1325317816,0.014433,10633.0,59,9.0,1,1414434.0,1325317816.0,59.0
857,4128,4038,4715,1419344,17.0,80.0,1419344,0.311647,10514.0,30,-6.0,0,1419344.0,1419344.0,30.0
858,657,1847,4357,1707888,200.0,38.8,22996512,0.0,7676.0,2,-5.0,0,1707888.0,22996512.0,2.0
859,4615,1143,4904,193075,703.0,3.0565217391304347,845219788,0.020295,10506.0,22,-5.0,0,193075.0,845219788.0,22.0
860,9828,1312,4904,892500,547.0,21.88,44395685,0.133044,10596.0,6,-1.0,0,892500.0,44395685.0,6.0
861,6981,124,518,5899734,420.0,83.8,15546805,0.171236,10547.0,50,12.0,1,5899734.0,15546805.0,50.0
862,5297,2032,4904,238000,587.0,25.217391304347824,23105040,0.222425,10525.0,4,1.0,1,238000.0,23105040.0,4.0
863,8693,4273,2153,3061870,13.0,12.0,7473200,0.0,2022.0,10,2.0,1,3061870.0,7473200.0,10.0
864,18774,3818,5349,831514,477.0,23.85,24156017,0.0,7694.0,1,-10.0,0,831514.0,24156017.0,1.0
865,18685,878,300,29589697,673.0,15.227272727272728,881569437,0.090137,1122.0,89,-2.0,0,29589697.0,881569437.0,89.0
866,14891,4306,5370,414434,100.0,14.142857142857142,7483916,0.072804,7223.0,7,-13.0,0,414434.0,7483916.0,7.0
867,16111,818,4904,1352234,291.0,41.57142857142857,26103447,0.287602,10700.0,1,-5.0,0,1352234.0,26103447.0,1.0
868,12955,2907,2672,64795500,377.0,6.080645161290323,911840490,0.113925,1349.0,92,6.0,1,43578160.04999998,911840490.0,92.0
869,211,1452,1255,3560842,101.0,33.333333333333336,12098766,0.262544,5911.0,3,145.0,1,3560842.0,12098766.0,3.0
870,5995,4502,1674,311158,440.0,9.145833333333334,54827877,0.002647,2588.0,17,15.0,1,311158.0,54827877.0,17.0
871,14373,4145,5339,8332385,210.0,26.0,52864292,0.099314,7755.0,9,15.0,1,8332385.0,52864292.0,9.0
872,19749,2137,1617,5546412,443.0,5.0227272727272725,1589795577,0.03082,2858.0,1346,-4.0,0,5546412.0,1558558119.399998,161.09999999999945
873,4346,10,3323,3831800,288.0,21.846153846153847,8741740,0.264346,837.0,12,-2.0,0,3831800.0,8741740.0,12.0
874,976,3102,4715,1096542,293.0,28.6,1096542,0.149528,10435.0,70,-9.0,0,1096542.0,1096542.0,70.0
875,543,1788,4900,981750,46.0,36.0,3627403,0.006683,10426.0,35,-34.0,0,981750.0,3627403.0,35.0
876,18737,4923,5015,1832600,339.0,23.714285714285715,15261750,0.0,2759.0,3,0.0,0,1832600.0,15261750.0,3.0
877,18404,2952,2054,4238824,895.0,28.774193548387096,8416522,0.033749,2127.0,1,-27.0,0,4238824.0,8416522.0,1.0
878,11904,1775,4677,21182000,392.0,21.72222222222222,379316781,0.034086,10626.0,10,29.0,1,21182000.0,379316781.0,10.0
879,15499,1240,102,2258501,133.0,42.0,14264340,0.009358,365.0,24,3.0,1,2258501.0,14264340.0,24.0
880,16716,3350,5405,582435,259.0,64.5,582435,0.084186,6711.0,8,0.0,0,582435.0,582435.0,8.0
881,16084,3192,2200,34748000,862.0,21.5,131304600,0.037115,5661.0,3,0.0,0,34748000.0,131304600.0,3.0
882,5417,3132,5015,7999775,448.0,1.9393939393939397,1226420604,0.052687,2534.0,710,0.0,0,7999775.0,1226420604.0,161.09999999999945
883,17529,2147,4499,4950880,223.0,24.55555555555556,9532521,0.018999,10722.0,53,-36.0,0,4950880.0,9532521.0,53.0
884,17578,1114,4955,3418632,141.0,70.5,308372689,0.016876,10721.0,71,-21.0,0,3418632.0,308372689.0,71.0
885,9341,2416,4797,2689400,618.0,25.75,705218148,0.01604,10584.0,4,-5.0,0,2689400.0,705218148.0,4.0
886,9573,855,931,1755250,62.0,60.0,32381026,0.13384,6376.0,4,88.0,1,1755250.0,32381026.0,4.0
887,13420,59,5015,5259800,373.0,14.038461538461538,27660063,0.05532,2666.0,14,0.0,0,5259800.0,27660063.0,14.0
888,17170,4366,4856,4760000,62.0,29.5,63486500,0.0,10715.0,3,9.0,1,4760000.0,63486500.0,3.0
889,3163,4906,613,58678,57.0,3.294117647058824,129605471,0.107002,5059.0,520,-5.0,0,58678.0,129605471.0,161.09999999999945
890,11482,135,4715,2271000,638.0,30.23809523809524,41955000,0.086998,10625.0,12,-5.0,0,2271000.0,41955000.0,12.0
891,9830,1434,431,4067424,169.0,56.0,89951648,0.283727,10595.0,17,-2.0,0,4067424.0,89951648.0,17.0
892,4779,1902,4737,4440485,177.0,10.352941176470589,83113820,0.084001,10507.0,22,-4.0,0,4440485.0,83113820.0,22.0
893,17522,1659,4735,1118600,723.0,3.61,751601959,0.048223,10736.0,51,-11.0,0,1118600.0,751601959.0,51.0
894,9059,1264,4909,3259474,567.0,11.551020408163266,205002316,0.218024,10581.0,27,413.0,1,3259474.0,205002316.0,27.0
895,11596,855,4603,493704,645.0,29.318181818181817,35240678,0.13233,9198.0,4,-42.0,0,493704.0,35240678.0,4.0
896,13879,3750,2548,7586250,200.0,5.5,93320990,0.048298,5466.0,76,28.0,1,7586250.0,93320990.0,76.0
897,668,2747,4824,8890845,37.0,1.0,26941581,0.0,10420.0,2,3.0,1,8890845.0,26941581.0,2.0
898,1331,3872,5019,565250,91.0,15.166666666666666,565250,0.144609,10436.0,24,-7.0,0,565250.0,565250.0,24.0
899,13592,4265,3129,1071000,36.0,36.0,2023000,0.0,1128.0,9,16.0,1,1071000.0,2023000.0,9.0
900,250,1880,4904,1142653,642.0,26.625,61610291,0.050711,10412.0,8,0.0,0,1142653.0,61610291.0,8.0
901,13771,1261,4709,3078530,154.0,13.909090909090908,4401905,0.02238,10653.0,4,9.0,1,3078530.0,4401905.0,4.0
902,14450,1328,5015,2556905,181.0,11.928571428571429,65039832,0.114545,2686.0,8,0.0,0,2556905.0,65039832.0,8.0
903,10568,4228,4435,1319145,19.0,2.5,591323945,0.036256,7394.0,29,3.0,1,1319145.0,591323945.0,29.0
904,4031,4961,5015,1190000,223.0,31.714285714285715,9996000,0.057333,2504.0,17,4.0,1,1190000.0,9996000.0,17.0
905,3522,4482,4557,2305568,284.0,6.318181818181818,256900258,0.051429,10045.0,25,1.0,1,2305568.0,256900258.0,25.0
906,8753,124,446,579996,93.0,18.4,40292002,0.220505,8213.0,50,14.0,1,579996.0,40292002.0,50.0
907,12889,2559,4715,1109080,876.0,2.9066666666666667,2784276602,0.035993,10645.0,6,-2.0,0,1109080.0,1558558119.399998,6.0
908,16133,190,1962,58541802,338.0,18.77777777777778,142987032,0.138081,2240.0,10,24.0,1,43578160.04999998,142987032.0,10.0
909,3270,1849,5371,3570000,308.0,44.0,172669000,0.111068,7019.0,16,-21.0,0,3570000.0,172669000.0,16.0
910,1461,3981,5392,7735000,222.0,31.714285714285715,38675000,0.125,6653.0,1,3.0,1,7735000.0,38675000.0,1.0
911,593,2835,4823,404303,82.0,8.1,214222655,0.103176,10421.0,23,-7.0,0,404303.0,214222655.0,23.0
912,16300,3109,716,9699013,244.0,3.544117647058824,17687936,0.006993,4807.0,50,39.0,1,9699013.0,17687936.0,50.0
913,3788,2354,4760,27602050,141.0,15.444444444444445,342260460,0.427329,10492.0,276,0.0,0,27602050.0,342260460.0,161.09999999999945
914,14421,265,565,2550001,242.0,18.07692307692308,4254001,0.0,10671.0,3,0.0,0,2550001.0,4254001.0,3.0
915,16843,2279,4904,6634244,721.0,12.649122807017545,171241946,0.047418,10706.0,14,0.0,0,6634244.0,171241946.0,14.0
916,17907,3957,2408,9257169,103.0,28.33333333333333,13821146,0.041891,1846.0,3,-4.0,0,9257169.0,13821146.0,3.0
917,7002,4237,1280,35700000,37.0,9.25,36842400,0.697986,3089.0,4,2.0,1,35700000.0,36842400.0,4.0
918,7148,3773,1019,295120,93.0,18.6,21132020,0.113783,3773.0,18,10.0,1,295120.0,21132020.0,18.0
919,17059,4330,4904,130900,87.0,12.0,9402682,0.025052,10713.0,1,1.0,1,130900.0,9402682.0,1.0
920,6974,1720,5274,7655497,595.0,12.375,245818562,0.152519,8750.0,18,-31.0,0,7655497.0,245818562.0,18.0
921,2842,671,4693,3981740,421.0,25.9375,110976335,0.140308,11928.0,19,-16.0,0,3981740.0,110976335.0,19.0
922,16079,49,4760,1998605,208.0,8.625,31260527,0.0,10687.0,2,-2.0,0,1998605.0,31260527.0,2.0
