invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz,payerNroFactMorosas,payerNroFacturas,payerAmountFacturas,payerDiasMora,payerRatioMorosidad,payerAvgAmountFacturas,payerAvgDiasMora,payerDesvAmount,businessNroFactMorosas,businessNroFacturas,businessDiasMora,businessRatioMororsidad,businessAvgDiasMora
302,464,1649,4735,1261400,612.0,7.093023255813954,1052036609,0.021562,10416.0,7,-4.0,0,1261400.0,1052036609.0,7.0,0,0,0.0,0.0,0.0,0,0.0,1261400.0,0,0,0.0,0.0,0.0
2367,6149,1649,1350,6569510,731.0,29.16,1347934107,0.02117,3062.0,6,14.0,1,6569510.0,1347934107.0,6.0,0,0,0.0,0.0,0.0,0,0.0,6569510.0,0,1,-4.0,0.0,-4.0
713,7227,1649,2200,2713844,744.0,13.25,1408303696,0.020557,5525.0,6,-11.0,0,2713844.0,1408303696.0,6.0,1,10,217820140.0,-20.0,0.1,21782014,-2.0,-19068170.0,1,2,10.0,0.5,5.0
536,10385,1649,4735,6881389,799.0,6.714285714285714,1565663082,0.019151,10603.0,5,-14.0,0,6881389.0,1558558119.399998,5.0,2,9,23707328.0,-53.0,0.2222222222222222,2634147,-5.888888888888889,4247242.0,1,3,-1.0,0.3333333333333333,-0.3333333333333333
2601,16249,1649,2200,1144304,882.0,13.149253731343284,1778392059,0.017058,5663.0,5,-14.0,0,1144304.0,1558558119.399998,5.0,3,19,398830157.04999995,1.0,0.15789473684210525,20991060,0.05263157894736842,-19846756.0,1,4,-15.0,0.25,-3.75
311,17440,1649,4735,815388,916.0,6.535714285714286,1846446181,0.016516,10720.0,4,-13.0,0,815388.0,1558558119.399998,4.0,2,12,42934967.0,-77.0,0.16666666666666666,3577913,-6.416666666666667,-2762525.0,1,5,-29.0,0.2,-5.8
1374,2778,1654,455,2527422,1.0,80.0,2527422,0.0,2899.0,2,-13.0,0,2527422.0,2527422.0,2.0,0,0,0.0,0.0,0.0,0,0.0,2527422.0,0,0,0.0,0.0,0.0
304,19127,1655,5387,8382090,41.0,80.0,8382090,0.009023,7119.0,8,-4.0,0,8382090.0,8382090.0,8.0,0,0,0.0,0.0,0.0,0,0.0,8382090.0,0,0,0.0,0.0,0.0
2091,11368,1657,2260,11908985,168.0,7.636363636363637,73236582,0.097253,1865.0,11,-67.0,0,11908985.0,73236582.0,11.0,0,0,0.0,0.0,0.0,0,0.0,11908985.0,0,0,0.0,0.0,0.0
2181,14823,1657,2260,7038244,217.0,7.75,136080142,0.093714,1914.0,13,59.0,1,7038244.0,136080142.0,13.0,0,1,11908985.0,-67.0,0.0,11908985,-67.0,-4870741.0,0,1,-67.0,0.0,-67.0
2897,15,1659,4735,1237600,416.0,3.663716814159292,263678439,0.094366,10429.0,51,25.0,1,1237600.0,263678439.0,51.0,1,2,3961400.0,-1.0,0.5,1980700,-0.5,-743100.0,0,0,0.0,0.0,0.0
514,1155,1659,4800,3798480,322.0,63.6,285933819,0.091393,10437.0,51,-4.0,0,3798480.0,285933819.0,51.0,0,0,0.0,0.0,0.0,0,0.0,3798480.0,1,1,25.0,1.0,25.0
77,9853,1659,4735,5230050,595.0,3.6503067484662575,556779205,0.058008,10608.0,53,-1.0,0,5230050.0,556779205.0,53.0,2,10,30588717.0,-67.0,0.2,3058871,-6.7,2171179.0,1,2,21.0,0.5,10.5
893,17522,1659,4735,1118600,723.0,3.61,751601959,0.048223,10736.0,51,-11.0,0,1118600.0,751601959.0,51.0,2,13,43750355.0,-90.0,0.15384615384615385,3365411,-6.923076923076923,-2246811.0,1,3,20.0,0.3333333333333333,6.666666666666667
2003,15204,1664,4693,7254357,201.0,16.083333333333332,28788482,0.024335,12133.0,22,-7.0,0,7254357.0,28788482.0,22.0,11,71,459559986.0,-526.0,0.15492957746478872,6472675,-7.408450704225352,781682.0,0,0,0.0,0.0,0.0
1214,16481,1664,4693,7180481,230.0,14.375,81422869,0.021809,12162.0,22,-17.0,0,7180481.0,81422869.0,22.0,11,82,494391572.0,-609.0,0.13414634146341464,6029165,-7.426829268292683,1151316.0,0,1,-7.0,0.0,-7.0
1,10423,1666,4585,4437391,0.0,80.0,48328830,0.136787,9507.0,82,-52.0,0,4437391.0,48328830.0,82.0,0,0,0.0,0.0,0.0,0,0.0,4437391.0,0,0,0.0,0.0,0.0
2718,15515,1666,621,1011500,35.0,34.0,208611094,0.108647,5192.0,97,11.0,1,1011500.0,208611094.0,97.0,0,0,0.0,0.0,0.0,0,0.0,1011500.0,0,1,-52.0,0.0,-52.0
1287,17860,1671,4690,8140306,131.0,5.454545454545454,40326612,0.07568,10728.0,24,-25.0,0,8140306.0,40326612.0,24.0,1,2,83812202.04999998,3.0,0.5,41906101,1.5,-33765795.0,0,0,0.0,0.0,0.0
2474,1619,1682,4551,7002964,621.0,21.41379310344828,192229073,0.231127,10208.0,12,-36.0,0,7002964.0,192229073.0,12.0,0,5,18634145.0,-61.0,0.0,3726829,-12.2,3276135.0,0,0,0.0,0.0,0.0
2437,8585,1686,4900,11607791,180.0,16.09090909090909,11607791,0.037565,10573.0,4,-3.0,0,11607791.0,11607791.0,4.0,2,17,149993638.0,-181.0,0.11764705882352941,8823155,-10.647058823529411,2784636.0,0,0,0.0,0.0,0.0
1888,9440,1691,938,7123514,1.0,80.0,22017333,0.134779,4029.0,29,14.0,1,7123514.0,22017333.0,29.0,0,0,0.0,0.0,0.0,0,0.0,7123514.0,0,0,0.0,0.0,0.0
2848,11096,1691,5047,872607,258.0,64.25,24292345,0.131254,10618.0,30,28.0,1,872607.0,24292345.0,30.0,0,0,0.0,0.0,0.0,0,0.0,872607.0,1,1,14.0,1.0,14.0
1393,15783,1691,5043,18327710,0.0,80.0,55630817,0.132101,10682.0,31,1.0,1,18327710.0,55630817.0,31.0,3,17,107926619.0,-135.0,0.17647058823529413,6348624,-7.9411764705882355,11979086.0,2,2,42.0,1.0,21.0
2832,16031,1691,4726,3300000,272.0,90.0,58930817,0.121519,10687.0,31,-2.0,0,3300000.0,58930817.0,31.0,0,0,0.0,0.0,0.0,0,0.0,3300000.0,3,3,43.0,1.0,14.333333333333334
2590,10294,1692,3885,1904000,218.0,26.125,111953233,0.15909,482.0,456,135.0,1,1904000.0,111953233.0,161.09999999999943,0,0,0.0,0.0,0.0,0,0.0,1904000.0,0,0,0.0,0.0,0.0
2078,666,1694,4900,24276000,195.0,17.09090909090909,314041000,0.093071,10427.0,25,-7.0,0,24276000.0,314041000.0,25.0,1,3,19866127.0,-41.0,0.3333333333333333,6622042,-13.666666666666666,17653958.0,0,0,0.0,0.0,0.0
2204,9451,1694,4900,12852000,355.0,13.653846153846152,587578208,0.09703,10587.0,27,-13.0,0,12852000.0,587578208.0,27.0,3,19,190793914.0,-159.0,0.15789473684210525,10041784,-8.368421052631579,2810216.0,0,1,-7.0,0.0,-7.0
415,1087,1696,4800,1231650,348.0,14.608695652173912,824523571,0.10282,10447.0,54,-11.0,0,1231650.0,824523571.0,54.0,0,1,3798480.0,-4.0,0.0,3798480,-4.0,-2566830.0,0,0,0.0,0.0,0.0
350,2234,1696,4800,3603901,356.0,14.24,872384762,0.101036,10455.0,54,18.0,1,3603901.0,872384762.0,54.0,0,2,5030130.0,-15.0,0.0,2515065,-7.5,1088836.0,0,1,-11.0,0.0,-11.0
2739,3479,1696,4800,2528750,383.0,12.733333333333333,1014620160,0.09904,10482.0,52,31.0,1,2528750.0,1014620160.0,52.0,1,3,8634031.0,3.0,0.3333333333333333,2878010,1.0,-349260.0,1,2,7.0,0.5,3.5
2876,3934,1696,1029,587563,587.0,9.94915254237288,1025044263,0.098187,3692.0,54,10.0,1,587563.0,1025044263.0,54.0,0,0,0.0,0.0,0.0,0,0.0,587563.0,2,3,38.0,0.6666666666666666,12.666666666666666
169,6451,1696,4693,297500,647.0,8.460526315789474,1214647702,0.092119,11995.0,52,-4.0,0,297500.0,1214647702.0,52.0,4,25,229591473.0,-181.0,0.16,9183658,-7.24,-8886158.0,3,4,48.0,0.75,12.0
441,7119,1696,5147,3271310,657.0,9.71641791044776,1237740814,0.090381,10559.0,55,11.0,1,3271310.0,1237740814.0,55.0,0,0,0.0,0.0,0.0,0,0.0,3271310.0,3,5,44.0,0.6,8.8
2157,8885,1696,5163,2136050,653.0,59.27272727272727,1301345529,0.088351,10460.0,53,1.0,1,2136050.0,1301345529.0,53.0,0,0,0.0,0.0,0.0,0,0.0,2136050.0,4,6,55.0,0.6666666666666666,9.166666666666666
1844,9276,1696,1029,7862067,674.0,9.232876712328768,1349919063,0.088326,3779.0,53,-13.0,0,7862067.0,1349919063.0,53.0,1,1,587563.0,10.0,1.0,587563,10.0,7274504.0,5,7,56.0,0.7142857142857143,8.0
1712,14112,1698,4804,53416795,8.0,80.0,53416795,0.679881,10659.0,2,3.0,1,43578160.04999998,53416795.0,2.0,0,0,0.0,0.0,0.0,0,0.0,43578160.04999998,0,0,0.0,0.0,0.0
1905,2358,1699,4824,5860289,379.0,5.414285714285715,5860289,0.11014,10457.0,8,25.0,1,5860289.0,5860289.0,8.0,5,6,40005275.0,104.0,0.8333333333333334,6667545,17.333333333333332,-807256.0,0,0,0.0,0.0,0.0
2235,3539,1699,4824,4042668,406.0,5.315789473684211,47022191,0.101947,10484.0,8,42.0,1,4042668.0,47022191.0,8.0,14,16,106521274.0,325.0,0.875,6657579,20.3125,-2614911.0,1,1,25.0,1.0,25.0
958,6711,1699,4824,22448478,469.0,5.269662921348314,89058244,0.116816,10547.0,8,392.0,1,22448478.0,89058244.0,8.0,26,30,217712212.0,4576.0,0.8666666666666667,7257073,152.53333333333333,15191405.0,2,2,67.0,1.0,33.5
413,13115,1706,3323,11038360,401.0,14.321428571428571,1244184732,0.153703,978.0,10,-14.0,0,11038360.0,1244184732.0,10.0,4,12,60837429.0,-34.0,0.3333333333333333,5069785,-2.8333333333333335,5968575.0,0,0,0.0,0.0,0.0
1316,16513,1706,3323,180198765,451.0,12.857142857142858,1949798291,0.130843,1028.0,9,0.0,0,43578160.04999998,1558558119.399998,9.0,4,15,79949028.0,-62.0,0.26666666666666666,5329935,-4.133333333333334,38248225.04999998,0,1,-14.0,0.0,-14.0
2154,6771,1707,4748,522483,225.0,8.96,1285327,0.037828,10553.0,2,14.0,1,522483.0,1285327.0,2.0,5,6,133147059.14999995,70.0,0.8333333333333334,22191176,11.666666666666666,-21668693.0,0,0,0.0,0.0,0.0
1788,1104,1711,4735,109242,354.0,35.4,342535836,0.404084,10433.0,75,-14.0,0,109242.0,342535836.0,75.0,2,3,5199000.0,24.0,0.6666666666666666,1733000,8.0,-1623758.0,0,0,0.0,0.0,0.0
370,855,1712,4551,3082100,658.0,8.746666666666666,168640850,0.114991,10195.0,2,0.0,0,3082100.0,168640850.0,2.0,0,2,14734491.0,0.0,0.0,7367245,0.0,-4285145.0,0,0,0.0,0.0,0.0
81,2169,1712,4557,1428000,685.0,7.772727272727272,184372650,0.12113,10011.0,2,0.0,0,1428000.0,184372650.0,2.0,0,8,16738731.0,-51.0,0.0,2092341,-6.375,-664341.0,0,1,0.0,0.0,0.0
2239,4152,1712,4557,2380000,729.0,7.663157894736842,218424500,0.110725,10055.0,2,-4.0,0,2380000.0,218424500.0,2.0,4,20,44612482.0,-75.0,0.2,2230624,-3.75,149376.0,0,2,0.0,0.0,0.0
1565,8577,1712,4557,1475600,804.0,7.575471698113207,271403300,0.115014,10130.0,2,0.0,0,1475600.0,271403300.0,2.0,8,34,88516432.0,-103.0,0.23529411764705882,2603424,-3.0294117647058822,-1127824.0,0,3,-4.0,0.0,-1.3333333333333333
1524,8846,1712,4557,856800,807.0,7.532710280373831,272260100,0.114089,10133.0,2,0.0,0,856800.0,272260100.0,2.0,8,37,102052308.0,-121.0,0.21621621621621623,2758170,-3.27027027027027,-1901370.0,0,4,-4.0,0.0,-1.0
1988,10440,1712,4557,95200,834.0,7.4375,298535300,0.127528,10160.0,2,-1.0,0,95200.0,298535300.0,2.0,8,38,102909108.0,-121.0,0.21052631578947367,2708134,-3.1842105263157894,-2612934.0,0,5,-4.0,0.0,-0.8
75,11127,1712,4557,4403000,848.0,7.429824561403507,314850200,0.13093,10174.0,2,-5.0,0,4403000.0,314850200.0,2.0,8,42,104925351.0,-130.0,0.19047619047619047,2498222,-3.0952380952380953,1904778.0,0,6,-5.0,0.0,-0.8333333333333334
189,11648,1712,4557,3629500,855.0,7.362068965517241,320383700,0.128672,10181.0,2,-7.0,0,3629500.0,320383700.0,2.0,8,44,110399351.0,-135.0,0.18181818181818182,2509076,-3.0681818181818183,1120424.0,0,7,-10.0,0.0,-1.4285714285714286
1479,14300,1712,4551,5117000,894.0,9.081632653061224,364163800,0.13446,10431.0,2,0.0,0,5117000.0,364163800.0,2.0,2,36,386438640.2499999,-233.0,0.05555555555555555,10734406,-6.472222222222222,-5617406.0,0,8,-17.0,0.0,-2.125
684,14644,1712,4557,3570000,897.0,7.529411764705882,367733800,0.140316,10223.0,2,-14.0,0,3570000.0,367733800.0,2.0,8,48,119902655.0,-287.0,0.16666666666666666,2497971,-5.979166666666667,1072029.0,0,9,-17.0,0.0,-1.8888888888888888
367,17952,1712,4551,5652500,960.0,9.037735849056604,434361900,0.154683,10497.0,2,-7.0,0,5652500.0,434361900.0,2.0,2,44,440244945.2999999,-251.0,0.045454545454545456,10005566,-5.704545454545454,-4353066.0,0,10,-31.0,0.0,-3.1
2260,18549,1712,4551,5712000,974.0,9.08411214953271,446975900,0.151896,10511.0,2,-5.0,0,5712000.0,446975900.0,2.0,2,46,489475605.3499999,-267.0,0.043478260869565216,10640774,-5.804347826086956,-4928774.0,0,11,-38.0,0.0,-3.4545454545454546
2717,19744,1712,4551,2082500,1000.0,9.045454545454543,469585900,0.160799,10537.0,2,1.0,1,2082500.0,469585900.0,2.0,2,50,516348328.3499999,-302.0,0.04,10326966,-6.04,-8244466.0,0,12,-43.0,0.0,-3.5833333333333335
953,12773,1715,1343,4045560,79.0,39.0,4045560,0.164181,3124.0,5,-25.0,0,4045560.0,4045560.0,5.0,0,0,0.0,0.0,0.0,0,0.0,4045560.0,0,0,0.0,0.0,0.0
261,5641,1719,4900,2253666,320.0,8.421052631578947,95947514,0.007699,10525.0,5,-23.0,0,2253666.0,95947514.0,5.0,1,12,124092323.0,-141.0,0.08333333333333333,10341026,-11.75,-8087360.0,0,0,0.0,0.0,0.0
2015,6324,1719,4900,3113138,333.0,8.25,108482811,0.007063,10538.0,5,-17.0,0,3113138.0,108482811.0,5.0,1,15,146136750.0,-171.0,0.06666666666666667,9742450,-11.4,-6629312.0,0,1,-23.0,0.0,-23.0
1513,11844,1719,4900,3331998,420.0,7.11864406779661,191206861,0.004586,10625.0,5,-31.0,0,3331998.0,191206861.0,5.0,4,21,216624376.0,-166.0,0.19047619047619047,10315446,-7.904761904761905,-6983448.0,0,2,-40.0,0.0,-20.0
1596,16562,1719,4900,4844837,494.0,6.662162162162162,258495204,0.003501,10699.0,5,-28.0,0,4844837.0,258495204.0,5.0,6,27,256779254.0,-216.0,0.2222222222222222,9510342,-8.0,-4665505.0,0,3,-71.0,0.0,-23.666666666666668
2953,6505,1720,5274,20230001,587.0,12.48936170212766,231419731,0.140649,8742.0,18,-36.0,0,20230001.0,231419731.0,18.0,0,0,0.0,0.0,0.0,0,0.0,20230001.0,0,0,0.0,0.0,0.0
920,6974,1720,5274,7655497,595.0,12.375,245818562,0.152519,8750.0,18,-31.0,0,7655497.0,245818562.0,18.0,0,1,20230001.0,-36.0,0.0,20230001,-36.0,-12574504.0,0,1,-36.0,0.0,-36.0
1175,8808,1720,5274,1428000,628.0,11.849056603773583,273155355,0.150407,8783.0,16,-7.0,0,1428000.0,273155355.0,16.0,0,2,27885498.0,-67.0,0.0,13942749,-33.5,-12514749.0,0,2,-67.0,0.0,-33.5
966,9289,1720,5274,5561941,631.0,11.685185185185183,278717296,0.150021,8786.0,16,93.0,1,5561941.0,278717296.0,16.0,0,3,29313498.0,-74.0,0.0,9771166,-24.666666666666668,-4209225.0,0,3,-74.0,0.0,-24.666666666666668
2294,9912,1720,5274,1748280,643.0,11.464285714285714,283252983,0.148091,8798.0,17,-14.0,0,1748280.0,283252983.0,17.0,1,4,34875439.0,19.0,0.25,8718859,4.75,-6970579.0,1,4,19.0,0.25,4.75
740,18288,1724,4751,9340584,125.0,20.666666666666668,9340584,0.041151,10737.0,22,7.0,1,9340584.0,9340584.0,22.0,0,0,0.0,0.0,0.0,0,0.0,9340584.0,0,0,0.0,0.0,0.0
1838,5229,1732,684,93571,182.0,13.923076923076923,18745227,0.037913,4810.0,11,-5.0,0,93571.0,18745227.0,11.0,0,0,0.0,0.0,0.0,0,0.0,93571.0,0,0,0.0,0.0,0.0
586,6610,1732,684,188961,205.0,13.666666666666666,20474826,0.03428,4833.0,11,-4.0,0,188961.0,20474826.0,11.0,0,2,1565839.0,-10.0,0.0,782919,-5.0,-593958.0,0,1,-5.0,0.0,-5.0
2791,8911,1732,684,449133,241.0,12.68421052631579,30972970,0.03965,4869.0,11,-11.0,0,449133.0,30972970.0,11.0,0,3,1754800.0,-14.0,0.0,584933,-4.666666666666667,-135800.0,0,2,-9.0,0.0,-4.5
2426,8996,1732,684,1155490,244.0,12.2,38536712,0.038838,4872.0,11,-3.0,0,1155490.0,38536712.0,11.0,0,4,2203933.0,-25.0,0.0,550983,-6.25,604507.0,0,3,-20.0,0.0,-6.666666666666667
1475,18661,1738,3323,40317810,547.0,24.818181818181817,638562348,0.043285,1077.0,16,0.0,0,40317810.0,638562348.0,16.0,4,17,125269348.04999998,-69.0,0.23529411764705882,7368785,-4.0588235294117645,32949025.0,0,0,0.0,0.0,0.0
318,14127,1741,3211,4749054,0.0,80.0,31847266,0.015186,1057.0,18,20.0,1,4749054.0,31847266.0,18.0,0,0,0.0,0.0,0.0,0,0.0,4749054.0,0,0,0.0,0.0,0.0
254,15641,1742,2407,17382629,291.0,22.07692307692308,354967394,0.0,1770.0,3,28.0,1,17382629.0,354967394.0,3.0,0,0,0.0,0.0,0.0,0,0.0,17382629.0,0,0,0.0,0.0,0.0
2721,14237,1755,811,919275,206.0,8.333333333333334,78669896,0.004118,4452.0,8,49.0,1,919275.0,78669896.0,8.0,2,8,26906895.0,-37.0,0.25,3363361,-4.625,-2444086.0,0,0,0.0,0.0,0.0
476,11659,1758,5297,1243550,287.0,28.6,43654258,0.052867,8247.0,23,0.0,0,1243550.0,43654258.0,23.0,0,9,54744391.0,0.0,0.0,6082710,0.0,-4839160.0,0,0,0.0,0.0,0.0
1061,14086,1770,3084,4667775,301.0,29.3,35008610,0.02969,5287.0,15,-21.0,0,4667775.0,35008610.0,15.0,0,1,149940.0,0.0,0.0,149940,0.0,4517835.0,0,0,0.0,0.0,0.0
808,11064,1773,1498,185382,24.0,12.0,66419361,0.090829,2733.0,27,13.0,1,185382.0,66419361.0,27.0,0,0,0.0,0.0,0.0,0,0.0,185382.0,0,0,0.0,0.0,0.0
1162,11820,1773,4829,176565,244.0,27.11111111111111,66818383,0.08832,10625.0,27,45.0,1,176565.0,66818383.0,27.0,3,26,201475757.04999998,-186.0,0.11538461538461539,7749067,-7.153846153846154,-7572502.0,1,1,13.0,1.0,13.0
2956,7414,1774,1255,4959893,413.0,15.11111111111111,122288221,0.0,6068.0,7,-11.0,0,4959893.0,122288221.0,7.0,32,43,103188638.0,1597.0,0.7441860465116279,2399735,37.13953488372093,2560158.0,0,0,0.0,0.0,0.0
2676,3149,1775,4664,5299533,37.0,17.0,171540217,0.050283,10478.0,8,13.0,1,5299533.0,171540217.0,8.0,0,3,18214830.0,-20.0,0.0,6071610,-6.666666666666667,-772077.0,0,0,0.0,0.0,0.0
1921,9114,1775,613,21420000,351.0,20.647058823529413,304668081,0.037148,5128.0,9,18.0,1,21420000.0,304668081.0,9.0,11,33,545348047.2499999,266.0,0.3333333333333333,16525698,8.06060606060606,4894302.0,1,1,13.0,1.0,13.0
2639,10296,1775,4677,5271700,368.0,21.176470588235293,336714781,0.035816,10602.0,9,143.0,1,5271700.0,336714781.0,9.0,1,1,24600000.0,36.0,1.0,24600000,36.0,-19328300.0,2,2,31.0,1.0,15.5
2613,11498,1775,613,21420000,392.0,21.77777777777778,358134781,0.03529,5169.0,10,47.0,1,21420000.0,358134781.0,10.0,17,42,629522022.2499999,427.0,0.40476190476190477,14988619,10.166666666666666,6431381.0,3,3,174.0,1.0,58.0
878,11904,1775,4677,21182000,392.0,21.72222222222222,379316781,0.034086,10626.0,10,29.0,1,21182000.0,379316781.0,10.0,3,3,55671700.0,230.0,1.0,18557233,76.66666666666667,2624767.0,4,4,221.0,1.0,55.25
213,12122,1775,4677,3197530,396.0,20.84210526315789,412859311,0.033371,10630.0,10,26.0,1,3197530.0,412859311.0,10.0,4,4,76853700.0,259.0,1.0,19213425,64.75,-16015895.0,5,5,250.0,1.0,50.0
154,13954,1775,613,26775000,427.0,20.33333333333333,439634311,0.032079,5204.0,10,0.0,0,26775000.0,439634311.0,10.0,21,53,841042713.3,555.0,0.39622641509433965,15868730,10.471698113207546,10906270.0,6,6,276.0,1.0,46.0
125,3399,1779,1490,19432179,140.0,12.5,57987486,0.132359,2724.0,41,93.0,1,19432179.0,57987486.0,41.0,0,0,0.0,0.0,0.0,0,0.0,19432179.0,0,0,0.0,0.0,0.0
875,543,1788,4900,981750,46.0,36.0,3627403,0.006683,10426.0,35,-34.0,0,981750.0,3627403.0,35.0,1,2,18884377.0,-7.0,0.5,9442188,-3.5,-8460438.0,0,0,0.0,0.0,0.0
2062,35,1791,1927,1766043,178.0,32.8,11956098,0.0,5571.0,10,-1.0,0,1766043.0,11956098.0,10.0,0,0,0.0,0.0,0.0,0,0.0,1766043.0,0,0,0.0,0.0,0.0
2809,2261,1791,1927,4223881,231.0,37.333333333333336,16179979,0.0,5624.0,10,-1.0,0,4223881.0,16179979.0,10.0,1,4,6648625.0,-48.0,0.25,1662156,-12.0,2561725.0,0,1,-1.0,0.0,-1.0
1265,10230,1793,4693,9020649,826.0,19.666666666666668,491520728,0.054963,12054.0,2,-8.0,0,9020649.0,491520728.0,2.0,5,36,300995716.0,-248.0,0.1388888888888889,8360992,-6.888888888888889,659657.0,0,0,0.0,0.0,0.0
2112,18247,1793,4693,20838388,962.0,19.22,595598580,0.047521,12190.0,1,-6.0,0,20838388.0,595598580.0,1.0,11,88,553132456.0,-656.0,0.125,6285596,-7.454545454545454,14552792.0,0,1,-8.0,0.0,-8.0
108,5499,1797,899,1156680,553.0,27.6,76797080,0.036326,4131.0,52,0.0,0,1156680.0,76797080.0,52.0,0,0,0.0,0.0,0.0,0,0.0,1156680.0,0,0,0.0,0.0,0.0
2759,9463,1797,5106,3260600,616.0,10.440677966101696,133826164,0.030709,10589.0,45,6.0,1,3260600.0,133826164.0,45.0,1,5,60789177.0,-20.0,0.2,12157835,-4.0,-8897235.0,0,1,0.0,0.0,0.0
2179,5358,1798,5077,38223770,513.0,21.91304347826087,170087650,0.08076,10527.0,8,408.0,1,38223770.0,170087650.0,8.0,0,0,0.0,0.0,0.0,0,0.0,38223770.0,0,0,0.0,0.0,0.0
1668,9613,1798,2190,40260191,407.0,15.074074074074074,613556954,0.072495,1967.0,8,15.0,1,40260191.0,613556954.0,8.0,0,0,0.0,0.0,0.0,0,0.0,40260191.0,1,1,408.0,1.0,408.0
97,1789,1803,4715,309400,460.0,18.28,17855950,0.135644,10447.0,40,11.0,1,309400.0,17855950.0,40.0,0,8,19772171.0,-73.0,0.0,2471521,-9.125,-2162121.0,0,0,0.0,0.0,0.0
543,3053,1803,4715,309400,488.0,17.962962962962962,21199850,0.131819,10475.0,41,-7.0,0,309400.0,21199850.0,41.0,1,11,24613536.0,-122.0,0.09090909090909091,2237594,-11.090909090909092,-1928194.0,1,1,11.0,1.0,11.0
2214,2062,1805,3790,12587225,277.0,14.526315789473683,197092986,0.040314,394.0,15,-36.0,0,12587225.0,197092986.0,15.0,0,0,0.0,0.0,0.0,0,0.0,12587225.0,0,0,0.0,0.0,0.0
2893,3390,1805,3790,12666559,309.0,14.476190476190476,252791642,0.073807,426.0,16,-31.0,0,12666559.0,252791642.0,16.0,0,1,12587225.0,-36.0,0.0,12587225,-36.0,79334.0,0,1,-36.0,0.0,-36.0
1714,6653,1805,3790,9994711,371.0,15.25,390424982,0.091502,488.0,14,7.0,1,9994711.0,390424982.0,14.0,0,2,25253784.0,-67.0,0.0,12626892,-33.5,-2632181.0,0,2,-67.0,0.0,-33.5
1671,11823,1805,3790,6366500,451.0,16.703703703703702,633878274,0.079821,568.0,17,39.0,1,6366500.0,633878274.0,17.0,1,3,35248495.0,-60.0,0.3333333333333333,11749498,-20.0,-5382998.0,1,3,-60.0,0.3333333333333333,-20.0
1489,15813,1805,4829,49279347,602.0,26.043478260869566,776932104,0.06866,10685.0,17,-28.0,0,43578160.04999998,776932104.0,17.0,4,32,222654744.04999998,-218.0,0.125,6957960,-6.8125,36620200.04999998,2,4,-21.0,0.5,-5.25
526,16863,1805,5443,26065894,631.0,19.65625,802997998,0.07245,6243.0,17,7.0,1,26065894.0,802997998.0,17.0,0,0,0.0,0.0,0.0,0,0.0,26065894.0,2,5,-49.0,0.4,-9.8
2964,1959,1806,4752,18278400,1406.0,5.211895910780669,557202530,0.006842,10455.0,640,4.0,1,18278400.0,557202530.0,161.09999999999943,0,0,0.0,0.0,0.0,0,0.0,18278400.0,0,0,0.0,0.0,0.0
2722,687,1807,5043,1320900,465.0,38.583333333333336,36414000,0.008654,10422.0,4,17.0,1,1320900.0,36414000.0,4.0,0,1,8777855.0,-19.0,0.0,8777855,-19.0,-7456955.0,0,0,0.0,0.0,0.0
2485,2315,1810,4760,3573929,714.0,50.92857142857143,57763913,0.04434,10457.0,39,0.0,0,3573929.0,57763913.0,39.0,2,13,73341522.0,74.0,0.15384615384615385,5641655,5.6923076923076925,-2067726.0,0,0,0.0,0.0,0.0
575,5076,1810,4760,3633958,777.0,48.125,64731134,0.044577,10520.0,40,0.0,0,3633958.0,64731134.0,40.0,2,30,235366915.04999998,74.0,0.06666666666666667,7845563,2.466666666666667,-4211605.0,0,1,0.0,0.0,0.0
938,18378,1811,4829,6556900,584.0,18.83870967741936,28187798,0.032248,10741.0,34,-12.0,0,6556900.0,28187798.0,34.0,4,39,340482096.09999996,-431.0,0.10256410256410256,8730310,-11.051282051282051,-2173410.0,0,0,0.0,0.0,0.0
1772,7427,1817,5392,2356200,357.0,29.666666666666668,38895150,0.181744,6768.0,29,8.0,1,2356200.0,38895150.0,29.0,12,14,101013590.04999998,115.0,0.8571428571428571,7215256,8.214285714285714,-4859056.0,0,0,0.0,0.0,0.0
1464,3575,1820,964,6585712,0.0,80.0,14198074,0.0,3851.0,1,0.0,0,6585712.0,14198074.0,1.0,0,1,10665856.0,0.0,0.0,10665856,0.0,-4080144.0,0,0,0.0,0.0,0.0
1646,2063,1823,3132,1307810,154.0,6.695652173913044,21575107,0.018939,962.0,33,9.0,1,1307810.0,21575107.0,33.0,0,0,0.0,0.0,0.0,0,0.0,1307810.0,0,0,0.0,0.0,0.0
95,2606,1823,3132,980858,169.0,6.68,30231298,0.016313,977.0,34,10.0,1,980858.0,30231298.0,34.0,1,1,1307810.0,9.0,1.0,1307810,9.0,-326952.0,1,1,9.0,1.0,9.0
1219,5847,1823,3801,2782625,330.0,12.5,63214722,0.012938,8475.0,43,18.0,1,2782625.0,63214722.0,43.0,0,0,0.0,0.0,0.0,0,0.0,2782625.0,2,2,19.0,1.0,9.5
